Name,Width,Height,Depth,Artist Name,Country,Price,Category
The Scratches (ESA3),41,29,0.1,Frederic Belaubre,France,$150,Drawings
Eureka,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$380,Drawings
Portrait No.17,29.7,42,0.1,Beate Tubach,Switzerland,$490,Drawings
Minimalist Figure 20-1,21,29,0.1,Frederic Belaubre,France,$150,Drawings
Olympia – 22-03-19,64.7,49.5,0.1,Corné Akkers,Netherlands,"$1,910",Drawings
Bus stop,30,40,0.1,louise camrass,United Kingdom,$490,Drawings
Red Sofas and Glass Table,76.2,55.9,0.3,Michael Pfleghaar,United States,"$1,080",Drawings
Paperboy Diptych 3 (German newsboy from the Berlin of the roaring twenties),100,150,1,Rufus Krieger,Germany,"$3,300",Drawings
Kintsugi girl 3,46,61,1,marina del pozo,Spain,$710,Drawings
Waiting,21,29,0.1,Frederic Belaubre,France,$150,Drawings
To be a butterfly or not to be a butterfly,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$505,Drawings
rose,42,59,1,Denny Stoekenbroek,Netherlands,$370,Drawings
"Self-portrait, Passage Charles-Albert, #11",24,32,0.1,Frederic Belaubre,France,$150,Drawings
And drinks in Ravello,42,59.4,0.1,Mary Cinque,Italy,$470,Drawings
Sgraffito 1379,100,70,0.1,Michael Lentz,Germany,$570,Drawings
Roots and silent forest V.,29.5,20.7,0.1,Adriana Mueller,Spain,$195,Drawings
Madame x,50,65,0.1,Olga Gál,,$530,Drawings
Sgraffito 1111 100x70cm,70,100,0.1,Michael Lentz,Germany,$520,Drawings
The End,152.4,254,0.3,Jessica Kirkpatrick,United Kingdom,"$1,010",Drawings
House Beside the Lake II,117,82,4,Thomas Lamb,United Kingdom,"$7,450",Drawings
This Is A Modern Life,38,48,0.3,Lee Boyd,United Kingdom,$860,Drawings
"BAMBOO collection, Limited Edition 1 of 10",50,70,5,Iamushi Art,Netherlands,"$1,760",Drawings
Untitled [#SS13DW042],26.7,19.1,0.3,Satomi Sugimoto,Japan,$250,Drawings
Sgraffito 1439,42,59,0.1,Michael Lentz,Germany,$520,Drawings
THE HOUSE BY CONCEPT OF MA 間 N°01,21.1,24.9,0.3,Slavomir Zombek,Slovakia,$350,Drawings
Sgraffito 1127,70,100,0.1,Michael Lentz,Germany,$520,Drawings
18/11/2015,35.6,43.2,2.5,Ronald Rupert Santos,United States,"$1,300",Drawings
Surf,42,59.4,0.1,Owen Normand,United Kingdom,$510,Drawings
The Plum Wale,140,100,0.2,Lali Torma,Canada,"$2,499",Drawings
Decision,14,20,0.1,Frederic Belaubre,France,$150,Drawings
Passages 41,21,29,0.1,Frederic Belaubre,France,$160,Drawings
HILO DE DIAMANTE,50,48,0.1,Vicente Aguado,United Kingdom,$250,Drawings
Niederer Fläming.,29.9,42.5,0.3,Jim Harris,Japan,$270,Drawings
Small Black Dress,21,29.7,0.1,Tatiana Ivchenkova,France,$390,Drawings
charlie chaplin prisoner,30,40,0.1,pechane sumie,France,$360,Drawings
Blue Sphere,33,48,0.1,Beate Tubach,Switzerland,$470,Drawings
"ds, 2014/1",43.2,40.6,5.1,Ronald Rupert Santos,United States,"$1,300",Drawings
18/08/15-2,35.6,43.2,2.5,Ronald Rupert Santos,United States,"$1,300",Drawings
iye2o / A little life - {$M},14,21,0.1,Leni Smoragdova,United Kingdom,$750,Drawings
Sgraffito 1407,70,100,0.1,Michael Lentz,Germany,$560,Drawings
Hommage à Manet V,39,36,0.1,Ute Rathmann,Germany,$850,Drawings
Not Impossible to Climb,10,15,0.1,Christian Kabuß,Germany,$250,Drawings
The Land of Horses 6,41,29,0.1,Frederic Belaubre,France,$200,Drawings
Portrait No.86,29.7,42,0.1,Beate Tubach,Switzerland,$490,Drawings
Joy,26.7,50,0.1,Jelena Djokic,Serbia,$282,Drawings
161 Exhales in White on Black and Blue Wash,71.1,55.9,0.3,Mark Rebennack,United States,"$1,800",Drawings
Si c'est tout ce qu'il reste,46,61,0.1,Wilfrid Moizan,Saint Martin,$580,Drawings
An old memory,50,35,0.4,Federico Milano,Argentina,$370,Drawings
Blue Vertical No.6,56,76,0.1,Kevin Jones,,"$5,500",Drawings
AM 003,35,38,5,Hanna Ten Doornkaat,United Kingdom,"$2,090",Drawings
Mother and Child 1,29,41,0.1,Frederic Belaubre,France,$160,Drawings
Hommage à Rossetti I,18.1,28.9,0.1,Ute Rathmann,Germany,$340,Drawings
one line drawing nude,17,23,0.1,Konrad Biro,Hungary,$150,Drawings
In Suspension 11,21,29,0.1,Frederic Belaubre,France,$160,Drawings
L'homme qui rit,46,61,0.1,Wilfrid Moizan,Saint Martin,$580,Drawings
sketch,8,10,0.1,louise camrass,United Kingdom,$160,Drawings
1LC DipSymM+R Scratch(PV)Card F2 JM11 2013,33,28,3,Marek Tobolewski,United Kingdom,$645,Drawings
untitled,22.9,30.5,0.3,Chris Boughton,United States,$235,Drawings
Busker 1,24,18,0.2,Marta Zamarska,Poland,$430,Drawings
Untitled [#SS08DW001],27.2,21.3,0.3,Satomi Sugimoto,Japan,$250,Drawings
Surrealist Drawing 99-04,36,49,0.1,Frederic Belaubre,France,$170,Drawings
The Walking Tag,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$455,Drawings
The Bomb Shelter 10,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Dark Blue Candy 2,50,70,0.2,Lali Torma,Canada,$749,Drawings
THE CHAOS N°04,21.1,24.9,0.3,Slavomir Zombek,Slovakia,$350,Drawings
More than Blue,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$380,Drawings
The pseudo-classical study 5,21,29,0.1,Frederic Belaubre,France,$160,Drawings
rowan,40,60,0.1,louise camrass,United Kingdom,"$1,040",Drawings
Joy of Life #001,58.4,41.9,0.3,David Jones,United Kingdom,$390,Drawings
Hommage à Munch XII,29.3,35,0.1,Ute Rathmann,Germany,$580,Drawings
Chess series(illustration),21,29.7,0.1,Konrad Biro,Hungary,$250,Drawings
Dibujo N178,42,58,0.3,jesús perea,Spain,$810,Drawings
F2024X,30.5,41.9,0.3,David Jones,United Kingdom,$345,Drawings
"Nude Nr.1, March 2020",42,59,1,Ellen Fasthuber-Huemer,Austria,$300,Drawings
Sgraffito 1115 100x70cm,70,100,0.1,Michael Lentz,Germany,"$5,360",Drawings
Blue Square,76,56,0.1,Kevin Jones,,"$5,000",Drawings
Farandole,43,28,0.1,Cécile Duchêne Malissin,France,$460,Drawings
Exvoto Nº 10,20,20,1,David Molina-Molina,Venezuela,$220,Drawings
Helia,150,150,3.2,Manuel Rodrigues Almeida,Portugal,"$9,410",Drawings
Sunlight 2,21,29,0.1,Frederic Belaubre,France,$160,Drawings
In Suspension 1,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Surrealist drawing 21-10,29,21,0.1,Frederic Belaubre,France,$160,Drawings
Upside Down BC2,21,28,0.1,Frederic Belaubre,France,$160,Drawings
The Holiday 1,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Dripping pink,70,100,0.1,Karenina Fabrizzi,Spain,"$1,310",Drawings
Porcell2,37,27,0.1,Soo Beng Lim,Australia,$510,Drawings
178 Exhales in Black,66,66,0.3,Mark Rebennack,United States,$800,Drawings
Berlin. Alex' Shop Corner,63.5,64,0.1,Christian Kabuß,Germany,"$1,160",Drawings
Father,40.6,58.4,0.3,Kelly Puissegur,United States,$340,Drawings
Drawing 341,55.9,76.2,0.3,Sumit Mehndiratta,India,$530,Drawings
THE DARK SIDE OF THE MOON - EXTENDED VERSION N°02,21.1,24.9,0.1,Slavomir Zombek,Slovakia,$350,Drawings
The Holiday 3,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Red Circle No.8,56,76,0.1,Kevin Jones,,"$5,800",Drawings
Composition with Blue,76,56,0.1,Kevin Jones,,"$5,800",Drawings
Portrait of chinese girls,37.5,55,0.1,Weillie Wu,China,"$2,310",Drawings
"Garrobo - Toloc, Juuj (Ctenosaura Similis)",56,38,1,Froylán Boutros,Mexico,"$2,010",Drawings
Folded Female; Listening - Unfold,22.9,30.5,6.1,Heidi Lanino,United States,$545,Drawings
Passages 18,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Lamb of God,40.6,50.8,1.3,Oryiman Agbaka,Nigeria,"$1,165",Drawings
The state of uncertainty 6,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Poppy,29,35,0.2,Isabelle Joubert,France,$790,Drawings
hope in motion,25,35,0.2,LOUI JOVER,Australia,$475,Drawings
Upside Down 15,24,32,0.1,Frederic Belaubre,France,$160,Drawings
With cat 4,30,40,0.2,Prisac Nicolae,Romania,$470,Drawings
Cat of Night,37,27,0.1,Soo Beng Lim,Australia,$510,Drawings
Planting Seeds in Spring,152.4,111.8,0.5,Michael Rich,United States,"$5,000",Drawings
study for Niagra,10.2,15.2,1.3,Shelton Walsmith,United States,"$1,385",Drawings
Grassland # 2,127,78,0.1,Alice Brasser,Netherlands,"$2,970",Drawings
Busker 4,24,18,0.2,Marta Zamarska,Poland,$430,Drawings
tulip 3,35,42,1,Claudia Wimmer,Germany,$330,Drawings
moon woman,400,600,0.1,louise camrass,United Kingdom,$850,Drawings
MOUNTED,26,40,48,Pedro Uribe Echeverria,France,$310,Drawings
The Growth (ESA2),29,41,0.1,Frederic Belaubre,France,$160,Drawings
The Round Dance 1,21,29,0.1,Frederic Belaubre,France,$160,Drawings
In Suspension 7,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Droste-effect III,40,50,5,Herman Kuypers,Netherlands,"$1,360",Drawings
The Slippery Slope,15,21,0.1,Frederic Belaubre,France,$150,Drawings
THE CHAOS N°03,21.1,24.9,0.3,Slavomir Zombek,Slovakia,$350,Drawings
Surrealist Square 21-7,20,20,0.1,Frederic Belaubre,France,$150,Drawings
Body of Art #P6511,70,50,0.1,Gianfranco Fusari,Italy,$395,Drawings
Roundism – 14-09-19,29.7,21,0.1,Corné Akkers,Netherlands,"$2,475",Drawings
NUDE 4917,70,100,0.1,Michael Lentz,Germany,$520,Drawings
North Korea,50.8,66,0.5,Danny Augustine,United States,"$5,350",Drawings
Ivory head,23.2,24.8,0.1,David Molina-Molina,Venezuela,$230,Drawings
At The Burlesque,36,56,0.1,Zoe James-Williams,United Kingdom,"$1,135",Drawings
The Oval Variation,32,50,0.1,Frederic Belaubre,France,$150,Drawings
The Garden,12,20,0.1,Frederic Belaubre,France,$150,Drawings
abandoned,38,57,1,yossi kotler,Israel,$750,Drawings
lgfkjr;ejl \ Transaction dolls - {$M},21,27,1,Leni Smoragdova,United Kingdom,$630,Drawings
Adaptation to Social Environment No.3,140.2,110,4.3,Jirasak Plabootong,Thailand,"$3,250",Drawings
What's wrong with this,15.1,29.7,0.1,Seunghwan Kim,South Korea,$520,Drawings
Not silent (17:57),21.8,30.2,0.1,Walter Roos,Germany,$420,Drawings
Glamour,40,50,0.5,Irina Zdanowska,,"$3,270",Drawings
La petite reine,26,33,1,Cristina Cañamero,Spain,$320,Drawings
DIATOM1,21,21,0.1,Paco Vila  Guillén,Spain,$200,Drawings
ALLEGRO no.42,45.7,61,0.3,Zin Lim,South Korea,$545,Drawings
Savage,91.4,119.4,2.5,Yuriy Ibragimov,United States,"$5,550",Drawings
大船,207,138,0.1,Gao Cheng,China,"$8,910",Drawings
Sgraffito 1479,70,100,0.1,Michael Lentz,Germany,$560,Drawings
Coming Together 4,29,21,0.1,Frederic Belaubre,France,$160,Drawings
Horseland 11,28,24,0.1,Frederic Belaubre,France,$150,Drawings
Eyes nailed to warmth,19,27.5,0.1,Zoe Lunar,Mexico,$480,Drawings
Portrait 20-20,29,41,0.1,Frederic Belaubre,France,$160,Drawings
Green Mood 18,21,28,0.1,Frederic Belaubre,France,$165,Drawings
Pink Portrait #2,29.6,41.9,0.1,Maria Kleinschmidt,Germany,$390,Drawings
untitled - 33,27.5,39.5,2,MINKI KIM,South Korea,$760,Drawings
The polka-dot skirt,42,62,0.1,Cécile Duchêne Malissin,France,$770,Drawings
lobby5044,132.1,177.8,2.5,Ronald Rupert Santos,United States,"$2,170",Drawings
Woman Sitting on a Chair [#SS14DW024],9.9,14.7,0.3,Satomi Sugimoto,Japan,$150,Drawings
Sgraffito 1466,70,100,0.1,Michael Lentz,Germany,$570,Drawings
Poésie Organique N°3,50,70,0.1,Marijah Bac Cam,France,"$1,110",Drawings
Behold!,58.4,41.9,0.3,David Jones,United Kingdom,$375,Drawings
Untitled,174,127,0.1,louise camrass,United Kingdom,"$1,680",Drawings
Blossom,30,42,1,Denny Stoekenbroek,Netherlands,$320,Drawings
Excluded 1,15,21,0.1,Frederic Belaubre,France,$150,Drawings
The seated figure 3,15,21,0.1,Frederic Belaubre,France,$150,Drawings
Novelty 3,15,21,0.1,Frederic Belaubre,France,$150,Drawings
JUST LIKE HEAVEN I,20,20,0.1,Doris Schmitz,Germany,$470,Drawings
Grooming Session2,27,37,0.1,Soo Beng Lim,Australia,$510,Drawings
Lili before pregnant,50,70,0.1,Karenina Fabrizzi,Spain,$940,Drawings
Blue Spaces No.9,71,88,3,Kevin Jones,,"$4,400",Drawings
Sgraffito 1143,70,100,0.1,Michael Lentz,Germany,$520,Drawings
Sgraffito 897,100,70,0.1,Michael Lentz,Germany,$520,Drawings
Woman with a scar.,120,160,5,Ariel Zachor,Netherlands,"$7,350",Drawings
Hommage à Cranach VI,60.5,51.8,0.1,Ute Rathmann,Germany,$940,Drawings
Passages 5,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Old Venom Right Turn,77,112,0.2,Lali Torma,Canada,"$1,599",Drawings
Stand by me,77,101.8,0.3,Maomeii Be,Canada,"$1,155",Drawings
Suspended in time 1,21,29,0.1,Frederic Belaubre,France,$160,Drawings
Portrait No.90,29.7,42,0.1,Beate Tubach,Switzerland,$490,Drawings
Rebel Angel I sketch,61,45.7,0.3,Heidi Lanino,United States,"$1,400",Drawings
communion with nature,50,33.5,0.1,David Molina-Molina,Venezuela,$370,Drawings
54321 and all beauty...,80,120,0.1,Sander Steins,Netherlands,$810,Drawings
Surrealist Square 21-14,20,20,0.1,Frederic Belaubre,France,$150,Drawings
Relaxing on the sofa,21,29,0.1,Frederic Belaubre,France,$160,Drawings
F2010F,29.2,39.4,0.3,David Jones,United Kingdom,$345,Drawings
image-face(model),29.7,41.9,0.3,GyoBeom An,South Korea,$320,Drawings
A new brain,70,100,0.1,Paco Vila  Guillén,Spain,$650,Drawings
Heavy weathers bring joyful springs,26,29.7,0.3,Armand Brac,France,$225,Drawings
Dibujo sobre papel n155,29.7,42,0.1,jesús perea,Spain,$470,Drawings
Abstract composition M382,60,100,0.3,jesús perea,Spain,"$1,460",Drawings
PAISAJE IDEAL 236 100x70cm,100,70,0.1,Michael Lentz,Germany,$660,Drawings
Jackson the Harlequin Great Dane Dog,29.5,42,0.1,Andy Shaw,United Kingdom,$380,Drawings
The Wild Flowers of Avalon No.3,29.7,37.5,0.1,Beate Tubach,Switzerland,$470,Drawings
Matador Jacket,30.5,45.7,0.3,Rankin Willard,United States,$135,Drawings
'Let Time Watch Me',21,30,1,Jack Charles,United Kingdom,$400,Drawings
Destiny,61,70,1,Anna Matykiewicz,Ireland,"$1,160",Drawings
Father and Child (ESA1),29,41,0.1,Frederic Belaubre,France,$150,Drawings
Ben Hur,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$380,Drawings
#613,31,40,0.5,Hanna Ten Doornkaat,United Kingdom,$860,Drawings
Portrait No.63,29.7,42,0.1,Beate Tubach,Switzerland,$490,Drawings
"Sgraffito 1276, 100x70cm, HOMAGE TO HUMBOLDT",70,100,0.1,Michael Lentz,Germany,$520,Drawings
CIRCUS GIRL I,29.5,42,0.1,Doris Schmitz,Germany,$450,Drawings
The Gelatines VI,30,38,0.3,Blandine Bardeau,United Kingdom,$370,Drawings
"Write, Book 11 #12",12.7,20.3,0.3,Heather Goodwind,United States,$315,Drawings
Essentiel 9962,30,42,0.1,Marcel Speet,France,$685,Drawings
Queen,53.5,39.3,1,Elham Etemadi,France,"$1,110",Drawings
Portrait #G815,44,64,1,Gianfranco Fusari,Italy,"$1,360",Drawings
The Free Body 19,29,41,0.1,Frederic Belaubre,France,$160,Drawings
Hope,25.4,25.4,0.3,David Jones,United Kingdom,$275,Drawings
Awaiting body ES3,29,41,0.1,Frederic Belaubre,France,$150,Drawings
THE DARK SIDE OF THE MOON - EXTENDED VERSION N°03,21.1,24.9,0.1,Slavomir Zombek,Slovakia,$350,Drawings
Validation,22.9,30.5,2.5,Cindy Press,United States,$545,Drawings
Brass Catch,50,70,0.2,Lali Torma,Canada,$749,Drawings
Body of Art #G2165,50,70,0.1,Gianfranco Fusari,Italy,$600,Drawings
Karolina,21,29,1,Denny Stoekenbroek,Netherlands,$170,Drawings
plastic 1,25,37.5,1,enrico salvadori,Italy,$650,Drawings
Wide Landscape Under My Skin,32,24,0.1,Marijah Bac Cam,France,$570,Drawings
Summer storm,15,18.5,0.1,Cynthia Gregorová,Slovakia,$310,Drawings
PI 036 (perfect/imperfection),55,70,4,Hanna Ten Doornkaat,United Kingdom,"$2,690",Drawings
net,91,71,4,Hanna Ten Doornkaat,United Kingdom,"$3,050",Drawings
The Surrealist Bird,29,41,0.1,Frederic Belaubre,France,$150,Drawings
Grace,29,40.6,0.3,Jelena Djokic,Serbia,$171,Drawings
In Suspension 13,21,29,0.1,Frederic Belaubre,France,$160,Drawings
The future,65,50,0.1,Olga Gál,,$479,Drawings
barbara,30,40,0.1,pechane sumie,France,$340,Drawings
Today smells like hope study,21,29,0.1,Marcelina amelia,United Kingdom,$450,Drawings
cat rabbiting2,56,76,0.1,Olga Gál,,$530,Drawings
When the Shark Turned Left,140,100,0.2,Lali Torma,Canada,"$2,699",Drawings
F2207M,29.2,38.1,0.3,David Jones,United Kingdom,$365,Drawings
ever be,95,99,0.2,LOUI JOVER,Australia,"$1,500",Drawings
DOUBLE MASK ll,50.8,76.2,3.8,Samuel Fleming Lewis,United States,"$2,000",Drawings
Figure Study,22.9,30.5,0.3,Cindy Press,United States,$445,Drawings
"Portrait of a young Woman"" (22:24)",15,20,0.1,Walter Roos,Germany,$250,Drawings
Portrait No.70,39.6,39.6,0.1,Beate Tubach,Switzerland,$520,Drawings
My window view Bowery,31,44,0.1,Michael Stiegler,Australia,$320,Drawings
Fuego,21.1,30,2.3,Juan López Salvador,Spain,$700,Drawings
People in winter 1,31,23,0.1,marina del pozo,Spain,$370,Drawings
Peach Gelato In The Garden,55.9,76.2,0.3,Sara Richardson,United States,"$1,500",Drawings
Humans #3,24,32,0.1,Beate Tubach,Switzerland,$370,Drawings
Animated Eames Chairs,76.2,55.9,0.3,Michael Pfleghaar,United States,"$1,080",Drawings
"NUDE 3860 (from the series  ""ready maiden"") 100x70 cm",70,100,1,Michael Lentz,Germany,$660,Drawings
White fruit on black ground,13,21,1,Martin Gerstenberger,Germany,$180,Drawings
Let's Gdansk,60,42,1,Denny Stoekenbroek,Netherlands,$280,Drawings
Sinecure 1,30,30,1,Sonja Gajic,Serbia,$470,Drawings
WARHOL,23,29,2,Mehmet Dere,Turkey,$670,Drawings
Piercing Look,29,41,0.1,Frederic Belaubre,France,$160,Drawings
"Sgraffito 1463, CONSIDERATIONS ON CLIMATE CHANGE.",70,100,0.1,Michael Lentz,Germany,$520,Drawings
Buen Rollo (study),63,91,0.1,Zil Hoque,United Kingdom,$440,Drawings
Tagging the colors # 8,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$480,Drawings
Window,16,21.5,0.1,Han Xiao,Spain,$294,Drawings
Portrait n °8,20,20,0.1,Golnaz AFRAZ,France,$470,Drawings
Panda Trail,37,56,0.1,Soo Beng Lim,Australia,$818,Drawings
STEPHEN´S UNDERPANTS,50,48,0.1,Vicente Aguado,United Kingdom,$250,Drawings
Hommage à Jeanne Mammen XI,45.3,33,0.1,Ute Rathmann,Germany,$650,Drawings
Homework Series - 008,25,38,0.1,Naomi Vona,United Kingdom,$200,Drawings
"Monkey See, Monkey Do – 05-09-20",21,29.7,0.1,Corné Akkers,Netherlands,"$2,475",Drawings
HORIZONTAL BLUE SUSPENSION 1,66,50.8,0.3,Terri Dilling,United States,$880,Drawings
Sgraffito 810,70,100,0.1,Michael Lentz,Germany,$470,Drawings
at reading/ Nude,100,100,4,Tepe Kraus,Germany,"$1,710",Drawings
Exvoto Nº 7,20,20,1,David Molina-Molina,Venezuela,$220,Drawings
Horseland 10,24,28,0.1,Frederic Belaubre,France,$150,Drawings
Venetian Fold,70,100,0.2,Lali Torma,Canada,"$1,499",Drawings
"Chiquyc: these times, this epoch",56,76,0.1,Ion Xiua,Colombia,$810,Drawings
The Land of Horses 5,41,29,0.1,Frederic Belaubre,France,$200,Drawings
Dissonant,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$380,Drawings
Boredom,40,50,0.5,Irina Zdanowska,,"$3,270",Drawings
Grey Vertical and Green Horizontal,76,57,0.1,Kevin Jones,,"$5,200",Drawings
Fallen bird,38,28,0.1,marina del pozo,Spain,$270,Drawings
Withered tree,48,32,0.1,Federico Cortese,Italy,$400,Drawings
Cat Vocals,27.5,37,0.1,Soo Beng Lim,Australia,$590,Drawings
"Hello, Hello, I am on the Radio",50,65,0.1,Sander Steins,Netherlands,"$1,140",Drawings
Fields,122,132,0.5,Nigel Bird,United Kingdom,"$3,850",Drawings
untitled,40.6,50.8,0.3,Mariam Darchiashvili,Georgia,$255,Drawings
untitled,30.5,40.6,0.3,Mariam Darchiashvili,Georgia,$230,Drawings
My feet please (22:36),21.8,30.2,0.1,Walter Roos,Germany,$420,Drawings
NUDE 4996,70,100,0.1,Michael Lentz,Germany,$470,Drawings
1910CF,27.9,40.6,0.3,David Jones,United Kingdom,$325,Drawings
Grey Headland,76,56,0.1,Kevin Jones,,"$4,500",Drawings
Tehos - Two Children play 10,44,37,0.1,Tehos Frederic CAMILLERI,France,$420,Drawings
Tribute to James Goldstein II,45,50,0.2,Ute Rathmann,Germany,$760,Drawings
We Are All a Little Strange,43.2,55.9,0.3,Kelly Puissegur,United States,$545,Drawings
Me-Time,55,76,1,Hildegarde Handsaeme,Belgium,$790,Drawings
Curva 16/34,108,108,1,Yohanan Delaunay-Israel,Israel,"$2,450",Drawings
Old Gold Pinch,70,70,0.1,Lali Torma,Canada,$839,Drawings
Pig'day,65,50,0.1,Olga Gál,,$430,Drawings
Pinocchio found a friend,20.3,20.3,0.3,Elena Blanco,United Kingdom,$330,Drawings
Surrealist Square 21-4,20,20,0.1,Frederic Belaubre,France,$150,Drawings
Focused Organic World 1,29.7,42,0.1,Marijah Bac Cam,France,$740,Drawings
Girl in bath - III,40.6,27.9,0.3,Fiona Maclean,Australia,$320,Drawings
The Painter,21,23,0.1,Astrid Oudheusden,Netherlands,$330,Drawings
"Composition with Green, Brown & Blue",120,80,0.1,B a d r i g,France,"$1,220",Drawings
#090918b,27.9,35.6,0.3,Mikhail Gubin,United States,$270,Drawings
"Dragon, Series 21 #24",45.7,61,0.3,Heather Goodwind,United States,$920,Drawings
Allegro no.86 (Spiccato),40.6,61,0.3,Zin Lim,South Korea,$495,Drawings
The Annunciation Diptych,120,90,1,Rufus Krieger,Germany,"$2,310",Drawings
"SGRAFFITO 347 (100 x 70 cm) ""ON STAGE""",70,100,0.1,Michael Lentz,Germany,$520,Drawings
Surrealist Bird 3.,29,41,0.1,Frederic Belaubre,France,$160,Drawings
The Free Body 25,29,41,0.1,Frederic Belaubre,France,$160,Drawings
The Rubbish Bin,29,21,0.1,Frederic Belaubre,France,$160,Drawings
Op180422.,90,70,1,Gyula Sági,Germany,"$1,460",Drawings
The Orange Abstract (ESA4),32,41,0.1,Frederic Belaubre,France,$170,Drawings
D.R.W.N.G. VI,81.3,111.8,0.3,Sephora Venites,Brazil,"$1,360",Drawings
Sgraffito 1398,70,100,0.1,Michael Lentz,Germany,$560,Drawings
The Mistral BC4,21,28,0.1,Frederic Belaubre,France,$160,Drawings
Minimalist Figures 20-5,21,29,0.1,Frederic Belaubre,France,$150,Drawings
Hommage à Jeanne Mammen IX,42.3,61.6,0.1,Ute Rathmann,Germany,$940,Drawings
"Nude girl, extended, tattoos",58.4,55.9,0.3,Christopher LoPresti,United States,"$2,570",Drawings
Three divers,48,62,0.5,Nicola Pucci,Italy,"$2,010",Drawings
Untitled 002,31,42,1,Mehmet Dere,Turkey,$580,Drawings
The Land of Horses 4,41,29,0.1,Frederic Belaubre,France,$200,Drawings
173 Exhales in White on Orange and Gray,61,61,0.3,Mark Rebennack,United States,"$1,080",Drawings
Yellow Pose I,22.9,30.5,0.3,Heidi Lanino,United States,$445,Drawings
"Think Fast, Book 8 #6",12.7,20.3,0.3,Heather Goodwind,United States,$315,Drawings
Portrait No.81,29.7,42,0.1,Beate Tubach,Switzerland,$490,Drawings
