Name,Width,Height,Depth,Artist Name,Country,Price,Category
Vertical Garden 3 - Limited Edition of 1,104,224,0.1,Sander Steins,Netherlands,"$5,450",Photographs
The Diva (Beachshoot) - Limited Edition of 10,20,20,0.3,Stefanie Schneider,United States,$395,Photographs
New Beginnings,101.6,101.6,0.3,Javiera Estrada,United States,"$3,010",Photographs
"Time Lapse. El Raval, Barcelona. (Aluminum Print)",61,91.4,2.5,Xan Padron,United States,"$2,590",Photographs
Shine on You Crazy Diamond,157.5,101.6,0.3,Javiera Estrada,United States,"$3,410",Photographs
Desert Dreams - Limited Edition of 8,91.4,91.4,0.3,Nadia Attura,United Kingdom,"$1,040",Photographs
Banished - Limited Edition 1 of 3,100,100,0.1,Veneta Karamfilova,Bulgaria,"$1,600",Photographs
Drawing The Line Print On Metal - Limited Edition of 50,61,40.6,2.5,Kelly Nicolaisen,United States,$465,Photographs
Await (The Girl behind the White Picket Fence) - Limited Edition of 10,24,20,0.3,Stefanie Schneider,United States,$425,Photographs
Meditation - Limited Edition of 5,101.6,101.6,0.3,Javiera Estrada,United States,"$3,010",Photographs
Untitled (Oilfields) - Limited Edition of 10,59.7,59.9,0.3,Stefanie Schneider,United States,"$2,010",Photographs
JAVA JAZZ XXVI - Limited Edition 1 of 10,140,70,3,Sven Pfrommer,Germany,"$2,169",Photographs
Braids,50.8,66,0.4,Javiera Estrada,United States,"$1,300",Photographs
Aerial View of a Mediterranean Beach # 4 - Limited Edition 4 of 10,100,100,0.1,Teodora Djordjevic,Serbia,"$1,200",Photographs
Mistress of the rings - Limited Edition 2 of 15,58,110,0.2,Bojan Jevtić,Serbia,"$1,088",Photographs
Fashion#3,50,75,1,Igor Vitomirov,Sweden,$940,Photographs
"Blue Fantasy, Limited Edition 3/7",88,58,0.1,Viet Ha Tran,Spain,"$4,270",Photographs
Wilderness,50.8,50.8,0.3,steven irwin,United Kingdom,$440,Photographs
from “minimalscapes” series,114,76,0.2,Ivan Tsupka,Ukraine,$995,Photographs
Untitled - Limited Edition 6 of 8,76.2,76.2,0.3,Brian Oldham,United States,"$1,500",Photographs
Go Gentle (small size),50,60,0.1,Vikram Kushwah,United Kingdom,"$1,330",Photographs
On the Move - Limited Edition of 15,121.9,81.3,0.3,Drew Doggett,United States,"$6,685",Photographs
Deep in the Forest - Limited Edition of 10,101.6,152.4,0.1,Lynne Douglas,United Kingdom,"$1,240",Photographs
Coloured Leaves #4 - Limited Edition of 1,29.5,38,0.1,Beate Tubach,Switzerland,$510,Photographs
Vegas (Stranger than Paradise) - Limited Edition of 30,48.8,37.9,0.3,Stefanie Schneider,United States,$810,Photographs
Encounter - Limited Edition 1 of 5,90,65,0.1,Nikolina Petolas,Croatia,"$1,310",Photographs
Hightide,121.9,121.9,0.4,Javiera Estrada,United States,"$6,400",Photographs
Roger,38.1,38.1,0.3,Stu Sporn,United States,$415,Photographs
Untitled - #156,60,60,1,Patrick Gonzales,France,$490,Photographs
Bridge over dam - edition 1 of 20 copies,47.5,36,0.2,Claudio Boczon,Brazil,$330,Photographs
Unbearable,66.6,100,1,Alessandro Passerini,Italy,"$1,150",Photographs
DIVA XXIV,130,100,5,Sven Pfrommer,Germany,"$1,850",Photographs
"Vortex, Limited Edition 2 of 6",100,150,3,Alfonso Batalla,Spain,"$4,950",Photographs
CACTUS FLOWERS,101.6,152.4,2.5,Kristin Hart,United States,"$3,110",Photographs
Reseda dark Fashion - Limited Edition of 5,60,74,0.1,Jens Kohlen,Germany,$229,Photographs
Moving in Together (Till Death do us Part) - Limited Edition of 5,154.9,124.5,0.3,Stefanie Schneider,United States,"$6,550",Photographs
Oxana (Stage of Consciousness) - Limited Edition 1 of 30,47,38,0.1,Stefanie Schneider,United States,$810,Photographs
no title - Limited Edition 2 of 3,50.8,40.6,2.5,pierre debroux,Belgium,"$1,140",Photographs
"Beverly Hills Gallery, February 25th, 2016 (Limited Edition # 2 of 3)",243.8,152.4,0.3,Dean West,United States,"$28,250",Photographs
Morning Walk,50,70,1,Igor Vitomirov,Sweden,$810,Photographs
Nude - Mihaela as Cerynitis II,42,59.4,0.1,Laurence Winram,United Kingdom,$710,Photographs
CameraSelfie #2 - Small Edition 1 of 10,50,50,0.1,Flynn Newton,Germany,$990,Photographs
Olya 145 - Limited Edition of 10,30,45,0.3,Ebby May,Germany,$560,Photographs
Vestrahorn Mountain #2 - Limited Edition of 100,180.3,119.4,0.3,M Tchaikovsky,United Kingdom,"$2,539",Photographs
In the mood for love - Limited Edition 2 of 20,50,50,0.3,Fares Micue,Spain,$640,Photographs
Happy Ever After - Limited Edition of 10,177.8,101.6,0.3,Lynne Douglas,United Kingdom,"$1,580",Photographs
Long Way Home III (Stranger than Paradise) - Limited Edition of 10,124.5,127,0.3,Stefanie Schneider,United States,"$5,850",Photographs
"The Kajastrophe ""open eyes"" Limited - Limited Edition of 1",80,83,0.1,Jens Kohlen,Germany,$269,Photographs
Santa Monica Pier (Stranger than Paradise) - Limited Edition of 5,55.9,43.2,0.3,Stefanie Schneider,United States,$810,Photographs
Braided Arch I,144.8,96.5,2.5,Drew Doggett,United States,"$7,215",Photographs
Blue Sky Palm Trees (Sidewinder) - Limited Edition of 5,124.5,127,0.3,Stefanie Schneider,United States,"$7,550",Photographs
Daydreaming fields - Limited Edition 1 of 4,120,80,0.1,Jacob Berghoef,Denmark,$860,Photographs
the ruff life - extra-large size - Limited Edition 1 of 2,91.4,61,0.3,Elle Hanley,United States,"$1,050",Photographs
Whataboutism - Limited Edition 1 of 10,63,96,0.4,JCT Li,Germany,"$1,360",Photographs
Lauren Bacall - Limited Edition 1/6 - Limited Edition of 6,101.6,101.6,0.3,Peter Horvath,Canada,"$3,710",Photographs
Freed From Time And Space - Limited Edition of 4,140,70,0.2,Jacob Berghoef,Denmark,$950,Photographs
Untitled (Oilfields) - Limited Edition of 3,124.5,127,0.3,Stefanie Schneider,United States,"$15,000",Photographs
Voyage #8 - Winter - Limited Edition of 30,65,65,0.1,Agnieszka Maria Zieba,Germany,"$1,050",Photographs
Ofelea and Ofelea (large) - Limited Edition #1 of 8,110,90,0.1,Vikram Kushwah,United Kingdom,"$2,290",Photographs
Gazing out of the Window (large) - Limited Edition #1 of 8,90,110,0.1,Vikram Kushwah,United Kingdom,"$2,290",Photographs
The Exit,58.4,88.9,0.3,Dan Cristian Lavric,Romania,"$3,270",Photographs
The Fireplace (small) - Limited Edition #6 of 8,50,60,0.1,Vikram Kushwah,United Kingdom,"$1,330",Photographs
Her Discovery,35.6,33,0.3,Kerry Milligan,Canada,$360,Photographs
Miss Bouncy #11.1,127,190.5,0.3,Cody Choi,United Kingdom,"$2,995",Photographs
Portrait 63: Gauguin.,30,40,0.1,Roberto Voorbij,Netherlands,$265,Photographs
Clifton 4th - Limited Edition of 10,180.3,101.6,0.3,Jin-Woo Prensena,United States,"$6,900",Photographs
"Kite, 2/10 - Limited Edition of 10",70,50,0.1,Dimitri Bogachuk,Ukraine,"$1,560",Photographs
Nude 39 - Limited Edition of 10,30,45,0.3,Ebby May,Germany,$560,Photographs
Untitled #333 - Limited Edition of 30,60,60,0.4,Patrick Gonzales,France,$490,Photographs
Davkho - Limited Edition 1 of 10,63,96,0.3,JCT Li,Germany,"$1,360",Photographs
Ballon #8 - Limited Edition 30 of 30,152.4,101.6,0.3,Cody Choi,United Kingdom,"$1,730",Photographs
Sea Guardian 3 (2016) - Limited Edition of 25,42,59,0.2,Zena Holloway,United Kingdom,$710,Photographs
"Red Sea Sunrise , limited 1 of 5",100,100,0.2,Bojan Jevtić,Serbia,"$1,491",Photographs
Green Horses,165,110,0.1,ERNEST Sebastien,Belgium,"$3,470",Photographs
Bsides,90,90,3,Federico Bebber,Italy,"$2,410",Photographs
Miss Bouncy #14,50.8,76.2,0.3,Cody Choi,United Kingdom,$705,Photographs
Colors of the Wind,101.6,152.4,0.3,Journey Gong,United States,"$1,595",Photographs
CameraSelfie #45 - Limited Edition of 10,100,100,0.1,Flynn Newton,Germany,"$1,610",Photographs
untitled (some kind of symmetry),200,100,0.1,Scott Woodward Meyers,United States,"$3,500",Photographs
Locker Room (Suburbia) - Limited Edition of 10,50.8,50.8,0.3,Stefanie Schneider,United States,"$1,030",Photographs
"Spirited Away, Medium - Limited Edition of 25",71.1,71.1,0.3,Simon McCheung,United Kingdom,"$2,460",Photographs
"The Consumer, Medium - Limited Edition of 25",71.1,71.1,0.3,Simon McCheung,United Kingdom,"$2,460",Photographs
Why cry over the spilled milk - Limited Edition 1 of 20,59.9,70.1,0.3,Fares Micue,Spain,$750,Photographs
Max turning (Long Way Home) - Limited Edition of 10,55.9,55.9,0.3,Stefanie Schneider,United States,"$2,810",Photographs
Lonely us - Limited Edition of 20,70.4,60.2,0.3,Fares Micue,Spain,$750,Photographs
DEEP PURPLE - Limited 4 of 20,70,110,0.2,Bojan Jevtić,Serbia,"$1,253",Photographs
underlying beauty,50,40,2,Sarah Stokes,United Kingdom,$860,Photographs
"UNIFORM ENCOUNTER. 9 x 12 inch, Print. 8/40.Frame included.",43.9,33.8,2.5,Oscar Manuel Vargas,United States,$190,Photographs
"Carillon music, or church carillon Contemporary - Original!",100,100,1,Igor Bajenov,Germany,"$3,270",Photographs
CameraSelfie #50 - Large Edition 1 of 10,100,100,0.1,Flynn Newton,Germany,"$1,610",Photographs
Student Monks (XL) Signed Limited Edition,150,100,0.5,Serge Horta,Hong Kong,"$1,640",Photographs
"""psychedelic sight""   -   Limited edition of 20",40,40,1,Peter Allert,Germany,$710,Photographs
Mirror Reflections #130,110,110,0.1,Dana and Stephane Maitec,France,"$3,810",Photographs
Backwaters Song,101.6,101.6,0.3,Nadia Attura,United Kingdom,"$1,380",Photographs
From Rubik to Kubrick,120,120,3,Paul Brouns,Netherlands,"$3,970",Photographs
Red Shoes 2 - Limited Edition of 1,101.6,152.4,5.1,Kris Gebhardt,United States,"$9,000",Photographs
The Widening Of The Horizon As You Climb - Limited Edition of 1,70.1,70.1,3,Chloe McCarrick,United Kingdom,"$3,050",Photographs
Untitled (The Princess and her Lover) - Limited Edition of 10,24,20,0.3,Stefanie Schneider,United States,$425,Photographs
The Approach - Limited Edition of 15,121.9,81.3,0.3,Drew Doggett,United States,"$5,815",Photographs
Some Thing's Out Of Whack (1) - Limited Edition of 4,90,90,0.2,Jacob Berghoef,Denmark,$945,Photographs
CALIFORNIA DESERT - ROSE - Limited Edition of 20,91.4,61,2.5,Kristin Hart,United States,"$1,600",Photographs
Drops of Serenity - Limited Edition 2 of 20,50,50,0.3,Fares Micue,Spain,$640,Photographs
Nina - Limited Edition 2 of 25,50.8,76.2,0.5,Gregory Prescott,United States,$815,Photographs
"Time Lapse. Wangfujing Street, Beijing. - Limited Edition 13 of 25",50.8,76.2,0.3,Xan Padron,United States,$725,Photographs
Abstraction 121 - Limited Edition 1 of 1,58.4,40.6,0.3,Mary Mansey,France,"$1,230",Photographs
CameraSelfie #52 - Large Edition 1 of 10,100,100,0.1,Flynn Newton,Germany,"$1,610",Photographs
Conemen Dragon I (Limited edition of 15),59.4,42,0.1,Laurence Winram,United Kingdom,"$1,680",Photographs
"Handbreak, Large. Last in Edition 3/3",120,94,0.1,Miss Aniela,United Kingdom,"$5,345",Photographs
The Blacksmith - Limited Edition of 3,101.6,66,0.3,Dan Cristian Lavric,Romania,"$2,710",Photographs
Botanic archives - Limited Edition of 20,78.7,53.3,0.3,Sumit Mehndiratta,India,$530,Photographs
sense of presence - Limited Edition of 99,101.6,152.4,0.3,Rogier Maaskant,Netherlands,$610,Photographs
She who dance with the butterflies - Limited Edition of 20,59.9,70.1,0.3,Fares Micue,Spain,$750,Photographs
Piano Ilford Limited #2 - Limited Edition of 5,70,107,0.1,Jens Kohlen,Germany,$399,Photographs
"One Step for Humankind, Large - Limited Edition of 5",81.3,96.5,0.3,Simon McCheung,United Kingdom,"$4,600",Photographs
Red stole #16 - Limited Edition of 25,90,90,0.1,Emilie Möri,France,$960,Photographs
Grass Roots,101.6,101.6,0.3,Javiera Estrada,United States,"$3,010",Photographs
the Sisters - Limited Edition of 9,50,70,0.1,Alessandro Passerini,Italy,$690,Photographs
Human Blur R - Limited Edition of 25,120,60,3,Sven Pfrommer,Germany,"$1,500",Photographs
"Black Balloons in New York, Edition of 20",36,50,1,TADAO CERN,Lithuania,$390,Photographs
Skyline,76.2,50.8,0.3,steven irwin,United Kingdom,$440,Photographs
Genesis DA3-336 (Limited edition #1/6),100,100,2.2,Jacques Godard,France,"$3,200",Photographs
COLOR COUNCIL,140,70,5,Sven Pfrommer,Germany,"$1,800",Photographs
Mirror Reflections #127,110,110,0.1,Dana and Stephane Maitec,France,"$3,810",Photographs
Mediterranean Morocco23 - Limited Edition of 9,101.6,101.6,0.3,Abderrahim El Asraoui,Canada,"$2,190",Photographs
ICE SPELL (MEDIUM) Limited Edition of 10,77,66,0.1,Miss Aniela,United Kingdom,"$3,300",Photographs
Third Wheel Print On Metal - Limited Edition of 50,91.4,61,2.5,Kelly Nicolaisen,United States,$880,Photographs
Once - Limited Edition 1 of 10,152.4,101.6,0.3,Journey Gong,United States,"$1,595",Photographs
Lake at Kew - Limited Edition of 8,127,127,0.3,Nadia Attura,United Kingdom,"$1,880",Photographs
Dancer: Selina #3 - 30 x 20 inch - Limited Edition of 30,76.2,50.8,0.3,Cody Choi,United Kingdom,$660,Photographs
Cape of Good Hope I - Limited Edition of 10,180.3,101.6,0.3,Jin-Woo Prensena,United States,"$4,010",Photographs
Time Lapse. Coney Island (Aluminum Print),61,91.4,2.5,Xan Padron,United States,"$2,590",Photographs
Sheer Urbanism X - Signed Limited Edition,100,56,0.5,Serge Horta,Hong Kong,$980,Photographs
Green Field #2,76.2,50.8,2.5,James Cooper,United States,"$5,150",Photographs
8 roses,30,40,0.1,angelo dorigo,Italy,$999,Photographs
#39,50,50,1,Igor Vitomirov,Sweden,$760,Photographs
Forest girl,70,50,1,Igor Vitomirov,Sweden,$710,Photographs
Beginning - Limited Edition #2/3 + 1 AP,84,126,0.1,Christoffer Relander,Finland,"$3,170",Photographs
murales series: pollock or turcato? (limited edition 1 of 10 signed and numbered photographs),30,40,0.1,angelo dorigo,Italy,$999,Photographs
Untilted - #40,60,60,1,Patrick Gonzales,France,$490,Photographs
Watchtower XXIV Art on alu dibond with a wooden art box frame,90,120,4,Sven Pfrommer,Germany,"$2,190",Photographs
In the Garden - Limited Edition of 1,44,54,0.1,Sander Steins,Netherlands,$940,Photographs
Queens Gambit Cover #1 Limited - Limited Edition of 1,100,75,0.1,Jens Kohlen,Germany,$369,Photographs
Full moon 1 - Limited Edition of 10,45,30,0.3,Ebby May,Germany,$690,Photographs
Pixel knitting #2 - Limited Edition of 10,100,150,1,Igor Vitomirov,Sweden,"$2,710",Photographs
Reflections #54 - Limited Edition of 8,160,160,0.1,Dana and Stephane Maitec,France,"$5,450",Photographs
Birds in the mist#2 - Limited Edition 1 of 20,50,50,1,Igor Vitomirov,Sweden,$710,Photographs
Shooting Range (Till Death do us Part) - Limited Edition 1 of 10,20,20,0.1,Stefanie Schneider,United States,$310,Photographs
Illusionist - Limited Edition 1 of 10,60,60,0.1,Michal Zahornacky,Slovakia,$810,Photographs
Time: Spitalfields - Limited Edition 5 of 5,50,37,1,Susana Lopez F,Spain,$577,Photographs
Backstage XI - Limited Edition 1 of 10,100,100,3,Sven Pfrommer,Germany,"$1,850",Photographs
"Signed Open Edition Silver Gelatin RC Print, 'Portal, Geometry Light & Shadow, Port Vell, Barcelona, Spain 2016'",21,29.7,0.3,PAUL COOKLIN,United Kingdom,$330,Photographs
Lela in Supai: Edition 2 of 24,61,38.1,0.3,Shawna Ankenbrandt,United States,"$2,570",Photographs
"""Relax"" Monotype",101.6,101.6,0.3,Misha Dontsov,United States,"$1,500",Photographs
Elephas Africana ... (Large Sized Edition),104.1,71.1,0.3,Lindsay Robertson,United Kingdom,"$1,830",Photographs
Forest Girl #2,100,70,1,Igor Vitomirov,Sweden,"$1,140",Photographs
"Flowers 36, Limited edition 2/25",30,30,0.1,Veneta Karamfilova,Bulgaria,$250,Photographs
Fire 2 (2005) - Limited Edition of 45,42,60,0.3,Zena Holloway,United Kingdom,$590,Photographs
Dusk Light. Limited Edition Print. Edition of 75,31,31,0.1,Sandy Dooley,United Kingdom,$255,Photographs
White spring,120,80,1,Viet Ha Tran,Spain,"$2,210",Photographs
Where we belong,59.9,59.9,0.3,Fares Micue,Spain,$770,Photographs
The Sun Horses 03 (small) - Limited Edition of 8,49,60,0.1,Vikram Kushwah,United Kingdom,"$1,330",Photographs
Show Off Print On Metal - Limited Edition of 50,61,40.6,2.5,Kelly Nicolaisen,United States,$465,Photographs
The Souls of Man - Limited Edition of 7,40.6,40.6,0.3,Denise Prince,United States,"$1,675",Photographs
Over The Fence Print On Metal - Limited Edition of 50,91.4,61,2.5,Kelly Nicolaisen,United States,$880,Photographs
Wild things (Till Death do us Part) - Limited Edition of 10,18.9,18.9,0.1,Stefanie Schneider,United States,$425,Photographs
Dying Light 2 - Limited Edition of 4,90,90,0.2,Jacob Berghoef,Denmark,$810,Photographs
CLOSE  XIV - Limited Edition of 15,60,60,0.1,Michal Zahornacky,Slovakia,"$1,140",Photographs
Soapbubble Studies // Col Margherita B - Limited Edition of 15,100,70,0.1,Marlies Plank,Austria,"$1,460",Photographs
GIRL OF PREY (SPECIAL SATIN) Limited Edition of 7,56,52,0.1,Miss Aniela,United Kingdom,"$2,040",Photographs
I Fear The Light - Limited Edition 5 of 10,76.2,114.3,0.8,Matthew Farrar,United States,"$3,210",Photographs
SWIM OR SURF - Limited Edition of 25,101.6,76.2,0.3,Jin-Woo Prensena,United States,"$2,120",Photographs
Devi II - Limited Edition  of 2,32.2,29.7,0.1,Beate Tubach,Switzerland,$475,Photographs
Agapanthus I - Limited Edition,50.8,76.2,1.9,David Crosby,United Kingdom,"$1,640",Photographs
Equipoise – Edition of 9,61,76.2,0.5,Ed Freeman,United States,"$2,270",Photographs
Oriental Memory Y(Limited edition of 20),70,70,0.3,Guang-Yu Zhang,China,$840,Photographs
All In Her World (1/5) Large Edition,96.5,96.5,0.3,Simon McCheung,United Kingdom,"$4,600",Photographs
"The Fisherman's Daughter, Small Ed, 4 sold",48,40,0.1,Miss Aniela,United Kingdom,$960,Photographs
Angelique 2,119.4,119.4,0.3,Yevgeniy Repiashenko,Germany,"$2,370",Photographs
The Salon - Limited Edition of 15,102,125,0.2,Guy Sargent,United Kingdom,"$1,095",Photographs
Emotions Limited # 1 - Limited Edition of 1,60,74,0.1,Jens Kohlen,Germany,$269,Photographs
Eva Limited Edition Kodak #1 - Limited Edition of 1,100,100,0.1,Jens Kohlen,Germany,$380,Photographs
Keep Palm + Carry On - Limited Edition of 15,76.2,101.6,0.3,Javiera Estrada,United States,"$1,700",Photographs
Kouros - Limited Edition of 10,90,130,0.1,Guy Sargent,United Kingdom,"$1,295",Photographs
Monique Ground Zero Limited #1 - Limited Edition of 1,150,50,0.1,Jens Kohlen,Germany,$439,Photographs
F Off - Medium - Limited Edition of 10,70,70,0.1,Flora Borsi,Hungary,"$3,770",Photographs
Stellar Atmospheres - Limited Edition of 1,38.6,38.6,3,Chloe McCarrick,United Kingdom,$860,Photographs
Scattered Roses - Limited Edition of 3,40.6,40.6,1.3,Denise Prince,United States,"$1,475",Photographs
Believe to see - Limited Edition 1 of 20,59.9,70.1,0.3,Fares Micue,Spain,$750,Photographs
Phantastica - Limited Edition of 6,100,140,0.1,Federico Bebber,Italy,"$2,510",Photographs
"nostalgic garage, Limited Edition 2 of 6",100,100,5,Alfonso Batalla,Spain,"$4,270",Photographs
Portrait 35: Klee. - Limited Edition of 10,30,40,0.5,Roberto Voorbij,Netherlands,$265,Photographs
"""Meantime"" - Rhinos - Limited Edition 2 of 15",70,70,0.5,Agnieszka Maria Zieba,Germany,"$1,310",Photographs
Beautiful Brutalism (National Theatre III),37,48,0.1,Amelia Lancaster,United Kingdom,"$3,800",Photographs
Nature come,165,110,0.1,ERNEST Sebastien,Belgium,"$3,470",Photographs
Mirror Reflections #105,110,110,0.1,Dana and Stephane Maitec,France,"$3,810",Photographs
Flora #02 (format XL),99,148,0.1,Szymon Brodziak,Poland,"$2,410",Photographs
Sea Dream,152.4,114.3,0.3,Lynne Douglas,United Kingdom,"$1,930",Photographs
Alimena - Medium - Limited Edition of 10,60,80,0.1,Flora Borsi,Hungary,"$3,770",Photographs
VENEDIG 123 - DESSAU #1 - Limited Edition of 6,90,60,0.2,SVEN VOGEL,Germany,$690,Photographs
MTP_100_02 (Format L) - Limited Edition of 77,70,105,0.1,Szymon Brodziak,Poland,"$1,500",Photographs
